entity,time,x,y,z,p,r,t,w
vicon-crazyflie8,1761611426.5286405,0.0239685270935297,0.048174597322940826,0.038268208503723145,-0.002149161882698536,-0.017432866618037224,0.04091140255331993,0.9990083575248718
vicon-crazyflie8,1761611426.538969,0.023952096700668335,0.04819537326693535,0.038275208324193954,-0.0015951714012771845,-0.018796812742948532,0.04157521203160286,0.9989572763442993
vicon-crazyflie8,1761611426.5489073,0.02394368313252926,0.04818233102560043,0.03824695199728012,-0.0020278110168874264,-0.01782495714724064,0.041098497807979584,0.9989940524101257
vicon-crazyflie8,1761611426.5625424,0.023943960666656494,0.04818986728787422,0.03828050196170807,-0.0019443839555606246,-0.017889918759465218,0.041210874915122986,0.9989883899688721
vicon-crazyflie8,1761611426.569423,0.023944668471813202,0.04818866401910782,0.03828690946102142,-0.0017515651416033506,-0.0191719401627779,0.04125675931572914,0.9989630579948425
vicon-crazyflie8,1761611426.579971,0.023944202810525894,0.04818728566169739,0.038310207426548004,-0.001741916872560978,-0.018491050228476524,0.04088209196925163,0.9989913702011108
vicon-crazyflie8,1761611426.5888965,0.023940445855259895,0.04819726571440697,0.03830426186323166,-0.0018466789042577147,-0.01840704120695591,0.041384633630514145,0.9989719986915588
vicon-crazyflie8,1761611426.5992546,0.023948511108756065,0.04819982498884201,0.0382702462375164,-0.002057786099612713,-0.018147943541407585,0.04082614928483963,0.998999297618866
vicon-crazyflie8,1761611426.6104937,0.023944072425365448,0.0482073612511158,0.03826794773340225,-0.0018741522217169404,-0.01857544295489788,0.04104636609554291,0.9989827871322632
vicon-crazyflie8,1761611426.618916,0.023950114846229553,0.048208918422460556,0.03826098516583443,-0.0015790564939379692,-0.018245788291096687,0.040790073573589325,0.9989998936653137
vicon-crazyflie8,1761611426.6291044,0.023976672440767288,0.048199161887168884,0.03824272379279137,-0.0014837306225672364,-0.018542945384979248,0.041225824505090714,0.9989766478538513
vicon-crazyflie8,1761611426.6388571,0.023985182866454124,0.048208411782979965,0.038240451365709305,-0.001599259558133781,-0.01788422465324402,0.041117046028375626,0.9989929795265198
vicon-crazyflie8,1761611426.6481135,0.023959118872880936,0.04820476472377777,0.03825124725699425,-0.0019174028420820832,-0.018619995564222336,0.0409766361117363,0.9989847540855408
vicon-crazyflie8,1761611426.6647117,0.02396639995276928,0.04820733889937401,0.03823248669505119,-0.0020144665613770485,-0.017893562093377113,0.041300442069768906,0.9989845156669617
vicon-crazyflie8,1761611426.6681466,0.023955125361680984,0.04821118712425232,0.038263145834207535,-0.0017103577265515924,-0.018157444894313812,0.041272301226854324,0.9989814758300781
vicon-crazyflie8,1761611426.6779547,0.02395511232316494,0.048187483102083206,0.038249582052230835,-0.001630938844755292,-0.01769339293241501,0.04108158499002457,0.9989978075027466
vicon-crazyflie8,1761611426.6881893,0.023953400552272797,0.048188190907239914,0.038286831229925156,-0.0017892866162583232,-0.018122943118214607,0.04113432392477989,0.9989876747131348
vicon-crazyflie8,1761611426.6980293,0.023964043706655502,0.04819309338927269,0.038272395730018616,-0.0017537855310365558,-0.01834479719400406,0.04147246479988098,0.9989696741104126
vicon-crazyflie8,1761611426.7128534,0.02394643798470497,0.0481998547911644,0.03827344998717308,-0.0017784328665584326,-0.01863953098654747,0.041257116943597794,0.9989730715751648
vicon-crazyflie8,1761611426.7181702,0.02394525334239006,0.048200249671936035,0.03826574981212616,-0.0017669928492978215,-0.017721883952617645,0.04149942845106125,0.9989798069000244
vicon-crazyflie8,1761611426.7285137,0.023952331393957138,0.04818619415163994,0.03824985399842262,-0.002103652572259307,-0.017964866012334824,0.04119310900568962,0.9989874958992004
vicon-crazyflie8,1761611426.7378507,0.023960333317518234,0.04818795248866081,0.03825623169541359,-0.0017863824032247066,-0.018114101141691208,0.04130659997463226,0.998980700969696
vicon-crazyflie8,1761611426.7476673,0.023977316915988922,0.048192474991083145,0.03826523572206497,-0.0017515511717647314,-0.017658190801739693,0.041299350559711456,0.9989892244338989
vicon-crazyflie8,1761611426.7576773,0.023970050737261772,0.04820677265524864,0.038270264863967896,-0.0017170022474601865,-0.01803389936685562,0.041398871690034866,0.9989784359931946
vicon-crazyflie8,1761611426.769152,0.023955797776579857,0.04820863902568817,0.03826061263680458,-0.002023415407165885,-0.018678119406104088,0.04101107269525528,0.9989820718765259
vicon-crazyflie8,1761611426.7774134,0.02395571768283844,0.04819836840033531,0.03823774680495262,-0.002052477328106761,-0.017391646280884743,0.04100766405463219,0.9990053772926331
vicon-crazyflie8,1761611426.787563,0.023946985602378845,0.04820580035448074,0.03823317587375641,-0.0017688488587737083,-0.018146619200706482,0.04077896475791931,0.9990018010139465
vicon-crazyflie8,1761611426.7973638,0.023949073627591133,0.04820096120238304,0.03826744481921196,-0.0016443971544504166,-0.018949806690216064,0.04111339896917343,0.9989734292030334
vicon-crazyflie8,1761611426.815716,0.02395053021609783,0.04820513725280762,0.03829873353242874,-0.002032868331298232,-0.018844984471797943,0.041283585131168365,0.9989676475524902
vicon-crazyflie8,1761611426.817893,0.023942332714796066,0.048202212899923325,0.03828789293766022,-0.0020888380240648985,-0.018271740525960922,0.04064672067761421,0.9990043044090271
vicon-crazyflie8,1761611426.8274837,0.023944782093167305,0.04820096492767334,0.03829872980713844,-0.0018641097703948617,-0.018507663160562515,0.04106496647000313,0.9989833235740662
vicon-crazyflie8,1761611426.8378165,0.023935653269290924,0.04818624630570412,0.0382583923637867,-0.00213791336864233,-0.01796535961329937,0.0409545823931694,0.9989972114562988
vicon-crazyflie8,1761611426.847763,0.023946000263094902,0.048182107508182526,0.03825807198882103,-0.001634793821722269,-0.01869818940758705,0.0411817766726017,0.9989753365516663
vicon-crazyflie8,1761611426.8577394,0.023953957483172417,0.048188574612140656,0.03827371448278427,-0.0014532048953697085,-0.018933510407805443,0.04141399264335632,0.9989616274833679
vicon-crazyflie8,1761611426.869932,0.023977553471922874,0.04818900674581528,0.038272589445114136,-0.0017674353439360857,-0.018070435151457787,0.041473422199487686,0.998974621295929
vicon-crazyflie8,1761611426.8788106,0.023975403979420662,0.048194266855716705,0.03825186565518379,-0.001904290751554072,-0.018381783738732338,0.04125989228487015,0.998977541923523
vicon-crazyflie8,1761611426.8918567,0.023968825116753578,0.04819339141249657,0.03825381025671959,-0.0019731419160962105,-0.018521614372730255,0.041263680905103683,0.9989746809005737
vicon-crazyflie8,1761611426.8987772,0.023953858762979507,0.048195842653512955,0.03826766088604927,-0.0014306452358141541,-0.01804804801940918,0.04160502925515175,0.998970091342926
vicon-crazyflie8,1761611426.9077663,0.02394157089293003,0.04820128157734871,0.038292352110147476,-0.001674350816756487,-0.01837840862572193,0.04132569953799248,0.9989752769470215
vicon-crazyflie8,1761611426.9177697,0.02394956536591053,0.048171933740377426,0.03828493133187294,-0.0018898004200309515,-0.017682747915387154,0.04106559604406357,0.9989981651306152
vicon-crazyflie8,1761611426.9287717,0.023938536643981934,0.04820837825536728,0.03831791132688522,-0.0022869522217661142,-0.018276819959282875,0.04120142385363579,0.9989810585975647
vicon-crazyflie8,1761611426.93769,0.0239464920014143,0.048203591257333755,0.03830230236053467,-0.0017182599985972047,-0.018620802089571953,0.04146549478173256,0.9989649057388306
vicon-crazyflie8,1761611426.9474173,0.023952286690473557,0.04819352179765701,0.038268253207206726,-0.0019146139966323972,-0.017816506326198578,0.04111330956220627,0.9989938139915466
vicon-crazyflie8,1761611426.957894,0.023942194879055023,0.04818533733487129,0.038273315876722336,-0.0017468980513513088,-0.017899367958307266,0.04078324884176254,0.9990061521530151
vicon-crazyflie8,1761611426.9720495,0.023955143988132477,0.04818308725953102,0.03826349601149559,-0.001749823335558176,-0.01808793656527996,0.04073210805654526,0.9990048408508301
vicon-crazyflie8,1761611426.9779556,0.023964891210198402,0.048204511404037476,0.03825455904006958,-0.0017155144596472383,-0.019641993567347527,0.041544053703546524,0.9989421367645264
vicon-crazyflie8,1761611426.9891572,0.023968135938048363,0.04819420352578163,0.03824499621987343,-0.0018832593923434615,-0.018740782514214516,0.040946945548057556,0.9989838004112244
vicon-crazyflie8,1761611426.9979947,0.02397463284432888,0.04819577559828758,0.03824707865715027,-0.002101781778037548,-0.018449347466230392,0.04081210494041443,0.9989942908287048
vicon-crazyflie8,1761611427.0088923,0.023964712396264076,0.04820840805768967,0.03826025500893593,-0.0018413314828649163,-0.01867339201271534,0.041261423379182816,0.9989721775054932
vicon-crazyflie8,1761611427.0204942,0.023955222219228745,0.04819481074810028,0.03826005011796951,-0.0015733015025034547,-0.019336504861712456,0.041572920978069305,0.9989470839500427
vicon-crazyflie8,1761611427.0278902,0.023947052657604218,0.04818430170416832,0.03827032819390297,-0.0014447758439928293,-0.017879977822303772,0.04120471701025963,0.9989897012710571
vicon-crazyflie8,1761611427.0383322,0.023944200947880745,0.04819446802139282,0.038292620331048965,-0.002075479133054614,-0.018074803054332733,0.04108763858675957,0.9989898800849915
vicon-crazyflie8,1761611427.0478525,0.023953484371304512,0.048184409737586975,0.03830854594707489,-0.0016920212656259537,-0.018008792772889137,0.04127548635005951,0.9989840388298035
vicon-crazyflie8,1761611427.0577886,0.023944279178977013,0.048183999955654144,0.038321033120155334,-0.0018709079595282674,-0.017443839460611343,0.04130511358380318,0.9989925622940063
vicon-crazyflie8,1761611427.0743828,0.023942943662405014,0.04818695783615112,0.03829178959131241,-0.0016066957032307982,-0.017369158565998077,0.04094518721103668,0.9990091323852539
vicon-crazyflie8,1761611427.0780647,0.0239410400390625,0.04818598926067352,0.038276977837085724,-0.0016317606205120683,-0.017366789281368256,0.04128760099411011,0.9989950060844421
vicon-crazyflie8,1761611427.0889304,0.023944048210978508,0.0482076033949852,0.03827499970793724,-0.0020630143117159605,-0.017617516219615936,0.0410727821290493,0.9989987015724182
vicon-crazyflie8,1761611427.0976443,0.023974984884262085,0.04818985238671303,0.0382574200630188,-0.0017679036827757955,-0.01789199188351631,0.04145234078168869,0.9989787340164185
vicon-crazyflie8,1761611427.1077597,0.02396014891564846,0.04820815473794937,0.03828231245279312,-0.0015848870389163494,-0.018697472289204597,0.04134030640125275,0.9989688992500305
vicon-crazyflie8,1761611427.1226482,0.023981479927897453,0.04820409417152405,0.03827003017067909,-0.0014244422782212496,-0.018685223534703255,0.04162013530731201,0.9989577531814575
vicon-crazyflie8,1761611427.1280305,0.023966822773218155,0.04821636527776718,0.03826006501913071,-0.0014942028792575002,-0.01737556979060173,0.04130633547902107,0.9989942908287048
vicon-crazyflie8,1761611427.1378357,0.023949667811393738,0.04821345582604408,0.03825882077217102,-0.0019985295366495848,-0.017876222729682922,0.04105272889137268,0.9989950656890869
vicon-crazyflie8,1761611427.148073,0.02395174279808998,0.04820910841226578,0.03826583921909332,-0.0017717217560857534,-0.01835508830845356,0.04123876988887787,0.9989791512489319
vicon-crazyflie8,1761611427.1581717,0.023931968957185745,0.048217594623565674,0.03829529136419296,-0.002044461201876402,-0.01788853108882904,0.04084651544690132,0.9990031719207764
vicon-crazyflie8,1761611427.1681547,0.023937057703733444,0.04820523411035538,0.0382932648062706,-0.0018488789210096002,-0.018527759239077568,0.041100647300481796,0.9989814758300781
vicon-crazyflie8,1761611427.1777625,0.023943021893501282,0.04819824546575546,0.03826914727687836,-0.0020464907865971327,-0.018171576783061028,0.04097489267587662,0.9989928007125854
vicon-crazyflie8,1761611427.187749,0.023938121274113655,0.04819844290614128,0.038271259516477585,-0.0020186740439385176,-0.018062148243188858,0.040917348116636276,0.9989972114562988
vicon-crazyflie8,1761611427.197617,0.02394069917500019,0.048209380358457565,0.03825749084353447,-0.0021991634275764227,-0.01731855235993862,0.04083015024662018,0.9990136027336121
vicon-crazyflie8,1761611427.2079268,0.0239497572183609,0.04820728302001953,0.038263194262981415,-0.0020149596966803074,-0.018026532605290413,0.04108943045139313,0.9989908337593079
vicon-crazyflie8,1761611427.2219813,0.023963985964655876,0.04820455238223076,0.03827493637800217,-0.0015852699289098382,-0.017441270872950554,0.04133033752441406,0.9989920258522034
vicon-crazyflie8,1761611427.2276375,0.023971179500222206,0.04819316044449806,0.038272272795438766,-0.001966459909453988,-0.017962859943509102,0.041219595819711685,0.9989867210388184
vicon-crazyflie8,1761611427.2381165,0.023960109800100327,0.04818889498710632,0.0382729172706604,-0.001486468594521284,-0.01800285093486309,0.04134157672524452,0.998981773853302
vicon-crazyflie8,1761611427.2481916,0.023963525891304016,0.04818590357899666,0.03827180340886116,-0.0019119776552543044,-0.017605602741241455,0.04130088537931442,0.9989898204803467
vicon-crazyflie8,1761611427.257769,0.023954980075359344,0.0481998585164547,0.038258668035268784,-0.0016836394788697362,-0.018070686608552933,0.041511137038469315,0.9989731907844543
vicon-crazyflie8,1761611427.267981,0.02396438643336296,0.048186395317316055,0.038262031972408295,-0.0016390533419325948,-0.017575277015566826,0.04146728664636612,0.9989839196205139
vicon-crazyflie8,1761611427.2794244,0.023951558396220207,0.048191141337156296,0.038301482796669006,-0.0018818238750100136,-0.017893917858600616,0.04147029668092728,0.9989777207374573
vicon-crazyflie8,1761611427.2900424,0.02395121194422245,0.04819716140627861,0.0383201539516449,-0.001752873882651329,-0.018102549016475677,0.04112314432859421,0.9989885687828064
vicon-crazyflie8,1761611427.297709,0.02392766997218132,0.048193443566560745,0.03833598643541336,-0.0016755781834945083,-0.018561147153377533,0.041274890303611755,0.9989740252494812
vicon-crazyflie8,1761611427.3077614,0.023925958201289177,0.048213470727205276,0.038316067308187485,-0.001746344263665378,-0.017842654138803482,0.040971539914608,0.9989994764328003
vicon-crazyflie8,1761611427.318175,0.023939989507198334,0.04819594696164131,0.03827401250600815,-0.001880458788946271,-0.01759038120508194,0.04111494868993759,0.9989978075027466
vicon-crazyflie8,1761611427.3276997,0.023962680250406265,0.04821579158306122,0.03826943784952164,-0.0015920227160677314,-0.018498608842492104,0.041446782648563385,0.9989681839942932
vicon-crazyflie8,1761611427.3386874,0.02397058717906475,0.048212915658950806,0.03826766088604927,-0.0014461161335930228,-0.01847008243203163,0.0411825031042099,0.9989798665046692
vicon-crazyflie8,1761611427.3476305,0.023968031629920006,0.04821816086769104,0.03827306628227234,-0.0016361097805202007,-0.018879137933254242,0.041179317981004715,0.9989720582962036
vicon-crazyflie8,1761611427.3578973,0.02396843209862709,0.048211365938186646,0.03826426342129707,-0.0018103260081261396,-0.01819474808871746,0.041159942746162415,0.998985230922699
vicon-crazyflie8,1761611427.3693118,0.023964138701558113,0.04821452870965004,0.038238774985075,-0.001993865706026554,-0.01814441941678524,0.04114297777414322,0.998986542224884
vicon-crazyflie8,1761611427.3818722,0.023954039439558983,0.04820103198289871,0.038251329213380814,-0.001976928673684597,-0.017825525254011154,0.04143095389008522,0.9989804029464722
vicon-crazyflie8,1761611427.3878398,0.023938307538628578,0.048208996653556824,0.03829103335738182,-0.0015875742537900805,-0.01908901520073414,0.04145678132772446,0.9989566802978516
vicon-crazyflie8,1761611427.3980076,0.0239569041877985,0.04819781705737114,0.03830112889409065,-0.0015739460941404104,-0.018768562003970146,0.04132428020238876,0.998968243598938
vicon-crazyflie8,1761611427.409138,0.023935064673423767,0.048198819160461426,0.03833898529410362,-0.0018872328801080585,-0.018542533740401268,0.04101037606596947,0.9989848732948303
vicon-crazyflie8,1761611427.417665,0.023939229547977448,0.04819124937057495,0.03829963877797127,-0.0019227542215958238,-0.018079280853271484,0.04120749235153198,0.9989851713180542
vicon-crazyflie8,1761611427.4300623,0.023932501673698425,0.04820077866315842,0.038295164704322815,-0.0015451867366209626,-0.018751045688986778,0.04139470309019089,0.9989656805992126
vicon-crazyflie8,1761611427.4376502,0.02393006905913353,0.048189677298069,0.038272924721241,-0.0021833356004208326,-0.018226411193609238,0.041226379573345184,0.9989811778068542
vicon-crazyflie8,1761611427.4473846,0.023969925940036774,0.04819036275148392,0.03825339302420616,-0.0017578571569174528,-0.017726046964526176,0.04125184938311577,0.998989999294281
vicon-crazyflie8,1761611427.4576232,0.023970700800418854,0.04820960387587547,0.038279686123132706,-0.0014492637710645795,-0.018735550343990326,0.041266679763793945,0.9989714622497559
vicon-crazyflie8,1761611427.4676225,0.02397882007062435,0.048197343945503235,0.03825303167104721,-0.0019443539204075933,-0.018275199458003044,0.0412229485809803,0.9989809393882751
vicon-crazyflie8,1761611427.4839437,0.02395462803542614,0.04820994660258293,0.0382506400346756,-0.0021515500266104937,-0.0182811189442873,0.04111769422888756,0.9989847540855408
vicon-crazyflie8,1761611427.4876623,0.023955069482326508,0.048192355781793594,0.03823032230138779,-0.0017199803842231631,-0.018137311562895775,0.04141193628311157,0.9989760518074036
vicon-crazyflie8,1761611427.497687,0.02395176887512207,0.04821203276515007,0.03825568035244942,-0.002019560895860195,-0.018069451674818993,0.041199300438165665,0.9989855289459229
vicon-crazyflie8,1761611427.5078883,0.023960627615451813,0.04820152744650841,0.038287751376628876,-0.0018778062658384442,-0.018303286284208298,0.041009802371263504,0.9989893436431885
vicon-crazyflie8,1761611427.5199711,0.023939616978168488,0.048202116042375565,0.03832418844103813,-0.0020043605472892523,-0.018568135797977448,0.0407971516251564,0.998992919921875
vicon-crazyflie8,1761611427.5321674,0.023940151557326317,0.04820648208260536,0.038300830870866776,-0.0021747834980487823,-0.018552705645561218,0.04094219580292702,0.9989868998527527
vicon-crazyflie8,1761611427.5378294,0.02391158603131771,0.04821018874645233,0.03828590363264084,-0.0024561542086303234,-0.018321683630347252,0.040837980806827545,0.998994767665863
vicon-crazyflie8,1761611427.5475378,0.023935411125421524,0.04820405691862106,0.038260918110609055,-0.0017733508720993996,-0.01889415644109249,0.04143097996711731,0.9989611506462097
vicon-crazyflie8,1761611427.5581617,0.023953650146722794,0.04820714145898819,0.03827740252017975,-0.0016578590730205178,-0.018735622987151146,0.041012149304151535,0.9989815950393677
