entity,time,x,y,z,p,r,t,w
vicon-crazyflie8,1761613790.0016289,0.016699425876140594,-0.021571490913629532,0.03925013542175293,-0.014902866445481777,-0.011194844730198383,0.026084935292601585,0.999485969543457
vicon-crazyflie8,1761613790.0111632,0.01669374667108059,-0.021572304889559746,0.03923916816711426,-0.014289780519902706,-0.011818443424999714,0.026362065225839615,0.9994804263114929
vicon-crazyflie8,1761613790.0285537,0.016689402982592583,-0.02156211994588375,0.03925561159849167,-0.014502566307783127,-0.011466080322861671,0.026361752301454544,0.9994814991950989
vicon-crazyflie8,1761613790.031142,0.016686001792550087,-0.021564310416579247,0.0392705500125885,-0.014515239745378494,-0.01172128226608038,0.026485500857234,0.9994750618934631
vicon-crazyflie8,1761613790.0416234,0.016675636172294617,-0.021559180691838264,0.039296168833971024,-0.014536877162754536,-0.011555095203220844,0.026254218071699142,0.9994828104972839
vicon-crazyflie8,1761613790.0514822,0.01668534241616726,-0.021547146141529083,0.039274439215660095,-0.013875255361199379,-0.01107118558138609,0.026030322536826134,0.9995035529136658
vicon-crazyflie8,1761613790.0611806,0.01668669655919075,-0.021553868427872658,0.03926550969481468,-0.013675286434590816,-0.011058262549340725,0.026520734652876854,0.9994935393333435
vicon-crazyflie8,1761613790.0712268,0.016689836978912354,-0.0215580016374588,0.03924942389130592,-0.014010651037096977,-0.010906517505645752,0.026423294097185135,0.9994931221008301
vicon-crazyflie8,1761613790.0810304,0.016687577590346336,-0.021558379754424095,0.03926244005560875,-0.013971976935863495,-0.010420122183859348,0.026365885511040688,0.9995003938674927
vicon-crazyflie8,1761613790.0907245,0.016685552895069122,-0.02155071496963501,0.03924977034330368,-0.014267942868173122,-0.010706470347940922,0.026267677545547485,0.999495804309845
vicon-crazyflie8,1761613790.1031892,0.01671069860458374,-0.021553905680775642,0.03923795744776726,-0.014235594309866428,-0.011196790263056755,0.026296064257621765,0.9994901418685913
vicon-crazyflie8,1761613790.1108847,0.016732407733798027,-0.02156684920191765,0.03922971710562706,-0.014187471009790897,-0.009032008238136768,0.025822386145591736,0.9995250701904297
vicon-crazyflie8,1761613790.1210399,0.016698641702532768,-0.021563593298196793,0.03925390541553497,-0.014571926556527615,-0.010211112909018993,0.02609381265938282,0.99950110912323
vicon-crazyflie8,1761613790.1311107,0.01670036092400551,-0.02156207337975502,0.039246343076229095,-0.01451415941119194,-0.011023991741240025,0.026167182251811028,0.9994913935661316
vicon-crazyflie8,1761613790.1408765,0.016685690730810165,-0.02156972885131836,0.03926997631788254,-0.01475431863218546,-0.011393506079912186,0.025660280138254166,0.9994968771934509
vicon-crazyflie8,1761613790.1512158,0.016685061156749725,-0.021564051508903503,0.03927353769540787,-0.014692963100969791,-0.011878101155161858,0.0258969534188509,0.9994860291481018
vicon-crazyflie8,1761613790.1610034,0.016677698120474815,-0.021557804197072983,0.0392729751765728,-0.014300149865448475,-0.01155547983944416,0.02598990499973297,0.9994931221008301
vicon-crazyflie8,1761613790.1706927,0.016679570078849792,-0.021557657048106194,0.039280738681554794,-0.014296574518084526,-0.011372534558176994,0.02570897713303566,0.9995025396347046
vicon-crazyflie8,1761613790.1808467,0.016678322106599808,-0.021566538140177727,0.039261121302843094,-0.014507927000522614,-0.011327278800308704,0.026087405160069466,0.9994902014732361
vicon-crazyflie8,1761613790.192632,0.016682414337992668,-0.02156107872724533,0.039273086935281754,-0.014625510200858116,-0.011499831452965736,0.02624143287539482,0.9994825124740601
vicon-crazyflie8,1761613790.2056873,0.01669197343289852,-0.0215667225420475,0.03926986828446388,-0.014441580511629581,-0.011648251675069332,0.026035204529762268,0.9994888305664062
vicon-crazyflie8,1761613790.2107437,0.01669742539525032,-0.021557560190558434,0.03924866020679474,-0.01453702338039875,-0.01036355271935463,0.025974662974476814,0.9995031952857971
vicon-crazyflie8,1761613790.2217073,0.016707252711057663,-0.021567504853010178,0.0392334908246994,-0.014306937344372272,-0.009586497209966183,0.02625562623143196,0.9995068907737732
vicon-crazyflie8,1761613790.2336535,0.016692480072379112,-0.02155141532421112,0.03924071788787842,-0.014472749084234238,-0.01010049507021904,0.02612508088350296,0.9995028972625732
vicon-crazyflie8,1761613790.2409902,0.016708360984921455,-0.02156144380569458,0.03924660012125969,-0.013873166404664516,-0.009984477423131466,0.02612859010696411,0.9995124340057373
vicon-crazyflie8,1761613790.2509377,0.016702206805348396,-0.021549349650740623,0.03926578536629677,-0.013760664500296116,-0.009845899417996407,0.02586003579199314,0.9995223879814148
vicon-crazyflie8,1761613790.2623963,0.01669490896165371,-0.021555770188570023,0.03926508501172066,-0.014158169738948345,-0.010545267723500729,0.026247095316648483,0.9994996190071106
vicon-crazyflie8,1761613790.2710326,0.016678383573889732,-0.02155647799372673,0.03925436735153198,-0.014410905539989471,-0.01005750522017479,0.025930913165211678,0.9995092749595642
vicon-crazyflie8,1761613790.2809196,0.016673147678375244,-0.021553728729486465,0.03928805887699127,-0.014447255060076714,-0.010594045743346214,0.02613210119307041,0.9994979500770569
vicon-crazyflie8,1761613790.2908432,0.016667122021317482,-0.021561801433563232,0.03928540274500847,-0.014605560339987278,-0.011178576387465,0.026430247351527214,0.9994814395904541
vicon-crazyflie8,1761613790.3076887,0.01667029783129692,-0.021564088761806488,0.039281733334064484,-0.014349482022225857,-0.011509387753903866,0.026402084156870842,0.9994821548461914
vicon-crazyflie8,1761613790.3109372,0.016664989292621613,-0.021559765562415123,0.039285607635974884,-0.014493407681584358,-0.011357220821082592,0.02601158618927002,0.9994920492172241
vicon-crazyflie8,1761613790.3207407,0.016692623496055603,-0.021567771211266518,0.039252620190382004,-0.014554119668900967,-0.010787084698677063,0.02577505074441433,0.9995036125183105
vicon-crazyflie8,1761613790.3360944,0.01671776920557022,-0.02156725898385048,0.03921535611152649,-0.014608153142035007,-0.01129035372287035,0.026163069531321526,0.9994871616363525
vicon-crazyflie8,1761613790.341264,0.016729241237044334,-0.021572377532720566,0.03921705111861229,-0.014478552155196667,-0.00965113379061222,0.025906410068273544,0.9995129108428955
vicon-crazyflie8,1761613790.350962,0.016710860654711723,-0.021578509360551834,0.039247430860996246,-0.014581060968339443,-0.010470767505466938,0.026002679020166397,0.9995006918907166
vicon-crazyflie8,1761613790.3607624,0.016694720834493637,-0.021565943956375122,0.03925950452685356,-0.014562180265784264,-0.01105495821684599,0.0260891392827034,0.9994924068450928
vicon-crazyflie8,1761613790.3708239,0.016691898927092552,-0.02155251055955887,0.03926587477326393,-0.014228567481040955,-0.01112303789705038,0.025865230709314346,0.9995023012161255
vicon-crazyflie8,1761613790.3809786,0.016680926084518433,-0.02154858224093914,0.039273951202631,-0.014352712780237198,-0.010753464885056019,0.025871820747852325,0.9995043873786926
vicon-crazyflie8,1761613790.391044,0.01666717417538166,-0.02156449481844902,0.03927309438586235,-0.014472082257270813,-0.011538847349584103,0.02624833583831787,0.9994840621948242
vicon-crazyflie8,1761613790.4012609,0.016660410910844803,-0.021570755168795586,0.039290763437747955,-0.01449331920593977,-0.011562934145331383,0.025964897125959396,0.9994909167289734
vicon-crazyflie8,1761613790.4106958,0.01666240207850933,-0.02156759798526764,0.03929128497838974,-0.014546108432114124,-0.011352740228176117,0.026272842660546303,0.9994844794273376
vicon-crazyflie8,1761613790.4209433,0.016688968986272812,-0.02156423218548298,0.03926461562514305,-0.014282898046076298,-0.010471699759364128,0.026011014357209206,0.9995047450065613
vicon-crazyflie8,1761613790.430933,0.01668374240398407,-0.021563466638326645,0.03924059495329857,-0.014227916486561298,-0.01105489395558834,0.026500554755330086,0.9994863867759705
vicon-crazyflie8,1761613790.4409246,0.01670151762664318,-0.021548358723521233,0.03922862932085991,-0.014339340850710869,-0.011159975081682205,0.026614975184202194,0.9994806051254272
vicon-crazyflie8,1761613790.4509454,0.016719605773687363,-0.02156556397676468,0.0392381027340889,-0.014459967613220215,-0.009501687251031399,0.026159506291151047,0.9995080232620239
vicon-crazyflie8,1761613790.4607797,0.016730185598134995,-0.021573228761553764,0.039230406284332275,-0.014452556148171425,-0.009780948050320148,0.02659381926059723,0.9994939565658569
vicon-crazyflie8,1761613790.4713342,0.016718391329050064,-0.02157328836619854,0.03923071548342705,-0.01449872087687254,-0.00878926645964384,0.026074450463056564,0.9995161890983582
vicon-crazyflie8,1761613790.480816,0.016707945615053177,-0.021547982469201088,0.03924131765961647,-0.014089417643845081,-0.010583566501736641,0.026277810335159302,0.9994993805885315
vicon-crazyflie8,1761613790.490918,0.01668238267302513,-0.021551525220274925,0.039245739579200745,-0.014421965926885605,-0.011272595264017582,0.026107804849743843,0.9994915127754211
